seqname,source,feature,start,end,id,length
7,ensembl,gene,16356277,16356774,GRMZM2G478996,497
7,ensembl,gene,16664084,16677660,GRMZM2G398527,13576
7,ensembl,gene,16680018,16682350,GRMZM5G895282,2332
7,ensembl,gene,16686172,16689362,GRMZM2G369991,3190
7,ensembl,gene,16711724,16712111,GRMZM5G817246,387
7,ensembl,gene,16920742,16923818,GRMZM2G039746,3076
7,ensembl,gene,17005245,17019385,GRMZM2G091449,14140
7,ensembl,gene,17154984,17156006,GRMZM2G019443,1022
7,ensembl,gene,17190977,17193109,GRMZM2G088469,2132
7,ensembl,gene,17265401,17266521,GRMZM2G078595,1120
7,ensembl,gene,17302240,17303880,GRMZM2G078656,1640
7,ensembl,gene,17319282,17325139,GRMZM2G025072,5857
7,ensembl,gene,17481578,17490013,GRMZM2G454952,8435
7,ensembl,gene,17490086,17492181,GRMZM2G454928,2095
7,ensembl,gene,17529648,17533581,GRMZM2G125516,3933
7,ensembl,gene,17590327,17596418,GRMZM2G542990,6091
7,ensembl,gene,17651759,17656113,GRMZM2G100012,4354
7,ensembl,gene,17708098,17719138,GRMZM2G025531,11040
7,ensembl,gene,17724202,17724761,GRMZM2G495844,559
7,ensembl,gene,17876968,17877494,GRMZM2G143847,526
7,ensembl,gene,17896169,17896528,AC202129.3_FG001,359
7,ensembl,gene,18028690,18030594,GRMZM2G361131,1904
7,ensembl,gene,18061976,18062527,GRMZM5G844344,551
7,ensembl,gene,18078481,18080626,GRMZM2G117146,2145
7,ensembl,gene,18150408,18159227,GRMZM2G122810,8819
7,ensembl,gene,18233221,18235350,GRMZM2G094928,2129
7,ensembl,gene,18237830,18241809,GRMZM2G094867,3979
7,ensembl,gene,18412979,18414051,GRMZM2G016941,1072
7,ensembl,gene,18427822,18432485,GRMZM2G432631,4663
7,ensembl,gene,18436556,18440330,GRMZM2G432642,3774
7,ensembl,gene,18484063,18486515,GRMZM2G168149,2452
7,ensembl,gene,18531204,18535522,GRMZM2G074082,4318
7,ensembl,gene,18620330,18626341,GRMZM2G424832,6011
7,ensembl,gene,18636884,18638188,GRMZM2G125918,1304
7,ensembl,gene,18755936,18756661,AF546188.1_FG001,725
7,ensembl,gene,18779575,18780300,AF546188.1_FG002,725
7,ensembl,gene,18786694,18786993,GRMZM2G704406,299
7,ensembl,gene,18789875,18790599,AF546188.1_FG003,724
7,ensembl,gene,18865424,18866146,AF546188.1_FG005,722
7,ensembl,gene,18867732,18868453,AF546188.1_FG006,721
7,ensembl,gene,18877460,18878182,AF546188.1_FG007,722
7,ensembl,gene,18937309,18937546,GRMZM2G558353,237
7,ensembl,gene,18954749,18955697,GRMZM2G025763,948
7,ensembl,gene,19063721,19083475,GRMZM2G340656,19754
7,ensembl,gene,19083049,19101243,GRMZM2G462325,18194
7,ensembl,gene,19185209,19185811,GRMZM5G893931,602
7,ensembl,gene,19265565,19270520,GRMZM2G095078,4955
7,ensembl,gene,19331382,19358462,GRMZM2G042627,27080
7,ensembl,gene,19360149,19366043,GRMZM2G042733,5894
7,ensembl,gene,19429668,19430971,GRMZM2G104559,1303
7,ensembl,gene,19494435,19500133,GRMZM2G038162,5698
7,ensembl,gene,19500154,19500820,GRMZM2G341378,666
7,ensembl,gene,19501876,19506645,GRMZM2G038313,4769
7,ensembl,gene,19507872,19511834,GRMZM2G038412,3962
7,ensembl,gene,19593968,19604761,GRMZM2G043275,10793
7,ensembl,gene,19634413,19636498,GRMZM2G111216,2085
7,ensembl,gene,19637021,19637481,GRMZM5G874583,460
7,ensembl,gene,19658744,19659577,AC235546.1_FG002,833
7,ensembl,gene,19678708,19681955,AC235546.1_FG004,3247
7,ensembl,gene,19761619,19765853,AC235546.1_FG001,4234
7,ensembl,gene,19835645,19843639,GRMZM2G361615,7994
7,ensembl,gene,19976321,19977441,GRMZM5G825609,1120
7,ensembl,gene,19993628,19995763,AC233912.1_FG001,2135
7,ensembl,gene,20073437,20074190,GRMZM2G055119,753
7,ensembl,gene,20077237,20078436,GRMZM2G404698,1199
7,ensembl,gene,20176370,20179400,GRMZM2G105996,3030
7,ensembl,gene,20182650,20183320,GRMZM2G404688,670
7,ensembl,gene,20206165,20213502,GRMZM2G017634,7337
7,ensembl,gene,20255014,20257584,AC233961.1_FG001,2570
7,ensembl,gene,20337594,20338045,GRMZM2G066406,451
7,ensembl,gene,20340177,20340627,GRMZM2G066410,450
7,ensembl,gene,20491582,20492051,GRMZM2G431486,469
7,ensembl,gene,20548692,20550714,GRMZM2G161072,2022
7,ensembl,gene,20576955,20586043,GRMZM5G848205,9088
7,ensembl,gene,20597175,20597989,GRMZM2G704412,814
7,ensembl,gene,20630441,20632054,AC212570.3_FG006,1613
7,ensembl,gene,20722589,20723618,GRMZM2G704414,1029
7,ensembl,gene,20865383,20868821,GRMZM2G410033,3438
7,ensembl,gene,20903390,20905225,GRMZM2G079632,1835
7,ensembl,gene,20921498,20922447,GRMZM2G378605,949
7,ensembl,gene,21134716,21135537,GRMZM2G472100,821
7,ensembl,gene,21145677,21146564,GRMZM2G472096,887
7,ensembl,gene,21151568,21162019,GRMZM2G472052,10451
7,ensembl,gene,21160811,21162260,GRMZM2G171569,1449
7,ensembl,gene,21200138,21209290,GRMZM2G031780,9152
7,ensembl,gene,21283001,21287121,GRMZM2G063258,4120
7,ensembl,gene,21287558,21290256,GRMZM2G063340,2698
7,ensembl,gene,21340426,21342399,GRMZM2G138943,1973
7,ensembl,gene,21431248,21433436,GRMZM2G165098,2188
7,ensembl,gene,21520404,21521385,GRMZM2G107065,981
7,ensembl,gene,21523954,21525113,GRMZM2G107096,1159
7,ensembl,gene,21557698,21561601,GRMZM2G173967,3903
7,ensembl,gene,21644425,21647563,AC205008.4_FG002,3138
7,ensembl,gene,21809955,21811964,GRMZM2G093276,2009
7,ensembl,gene,21949799,21950846,GRMZM2G167946,1047
7,ensembl,gene,22015365,22026546,GRMZM2G176175,11181
7,ensembl,gene,22165860,22172173,GRMZM2G431900,6313
7,ensembl,gene,22202937,22204816,GRMZM2G143367,1879
7,ensembl,gene,22239911,22241203,GRMZM2G461944,1292
7,ensembl,gene,22267694,22272963,GRMZM2G140352,5269
7,ensembl,gene,22279706,22281326,GRMZM2G441089,1620
7,ensembl,gene,22281714,22283817,GRMZM2G441091,2103
7,ensembl,gene,22328877,22330186,GRMZM5G855743,1309
7,ensembl,gene,22372740,22374417,GRMZM2G013920,1677
7,ensembl,gene,22512372,22513232,GRMZM2G397242,860
7,ensembl,gene,22528794,22531189,GRMZM2G096602,2395
7,ensembl,gene,22534349,22539093,GRMZM2G096604,4744
7,ensembl,gene,22564217,22565023,AC190851.3_FG003,806
7,ensembl,gene,22593563,22596366,GRMZM2G158188,2803
7,ensembl,gene,22633706,22634434,GRMZM2G159931,728
7,ensembl,gene,22637422,22639698,GRMZM2G159899,2276
7,ensembl,gene,22692107,22696419,GRMZM2G032528,4312
7,ensembl,gene,22727271,22728008,GRMZM6G133375,737
7,ensembl,gene,22742037,22742852,GRMZM2G700267,815
7,ensembl,gene,23247534,23249181,GRMZM5G815665,1647
7,ensembl,gene,23364888,23366618,GRMZM5G892627,1730
7,ensembl,gene,23415258,23416266,AC233908.1_FG001,1008
7,ensembl,gene,23546280,23546860,GRMZM2G376154,580
7,ensembl,gene,23547668,23551324,GRMZM2G074549,3656
7,ensembl,gene,23611958,23613731,GRMZM2G050427,1773
7,ensembl,gene,23662116,23663374,GRMZM2G041806,1258
7,ensembl,gene,23728517,23730596,GRMZM2G097030,2079
7,ensembl,gene,23752380,23753430,GRMZM2G143992,1050
7,ensembl,gene,23769242,23780203,GRMZM2G144002,10961
7,ensembl,gene,23879780,23883255,GRMZM2G449717,3475
7,ensembl,gene,23963805,23974404,GRMZM2G035445,10599
7,ensembl,gene,23972787,23974353,GRMZM2G333142,1566
7,ensembl,gene,24034963,24036167,GRMZM2G164929,1204
7,ensembl,gene,24092591,24093557,GRMZM2G038926,966
7,ensembl,gene,24100218,24101030,GRMZM2G129092,812
7,ensembl,gene,24155463,24156804,GRMZM2G343236,1341
7,ensembl,gene,24164578,24165296,GRMZM2G046532,718
7,ensembl,gene,24237831,24240669,GRMZM2G082924,2838
7,ensembl,gene,24381514,24383110,GRMZM2G173063,1596
7,ensembl,gene,24407765,24408832,AC204351.3_FG004,1067
7,ensembl,gene,24418722,24422162,GRMZM2G057296,3440
7,ensembl,gene,24423090,24427016,GRMZM2G358059,3926
7,ensembl,gene,24559986,24560479,GRMZM5G812874,493
7,ensembl,gene,24685686,24687462,GRMZM2G127412,1776
7,ensembl,gene,24741062,24741380,GRMZM2G170542,318
7,ensembl,gene,24751470,24753997,GRMZM6G700127,2527
7,ensembl,gene,24809925,24810872,GRMZM2G078886,947
7,ensembl,gene,24834018,24835345,GRMZM2G078804,1327
7,ensembl,gene,25104262,25106837,GRMZM2G156794,2575
7,ensembl,gene,25170433,25172041,GRMZM2G086757,1608
7,ensembl,gene,25173026,25173936,GRMZM2G535019,910
7,ensembl,gene,25509621,25512782,GRMZM2G005641,3161
7,ensembl,gene,25521621,25524708,GRMZM2G320920,3087
7,ensembl,gene,25547233,25547646,GRMZM2G360761,413
7,ensembl,gene,25707152,25708002,GRMZM2G160517,850
7,ensembl,gene,25738763,25740302,GRMZM2G704435,1539
7,ensembl,gene,25796976,25797870,GRMZM2G484706,894
7,ensembl,gene,25819634,25820403,GRMZM2G303829,769
7,ensembl,gene,25820983,25825828,GRMZM2G003754,4845
7,ensembl,gene,25828159,25833757,GRMZM2G003789,5598
7,ensembl,gene,25919396,25927080,GRMZM2G016958,7684
7,ensembl,gene,26167430,26169874,GRMZM2G172204,2444
7,ensembl,gene,26243246,26250203,GRMZM2G144618,6957
7,ensembl,gene,26296325,26296912,GRMZM2G704440,587
7,ensembl,gene,26394794,26394961,GRMZM2G704444,167
7,ensembl,gene,26415733,26415900,GRMZM5G862392,167
7,ensembl,gene,26503597,26509680,GRMZM2G177631,6083
7,ensembl,gene,26608519,26611390,GRMZM5G835987,2871
7,ensembl,gene,26608984,26609579,GRMZM2G406631,595
7,ensembl,gene,26613872,26615608,GRMZM5G898371,1736
7,ensembl,gene,26619310,26619562,GRMZM2G704448,252
7,ensembl,gene,26725820,26726254,GRMZM2G704451,434
7,ensembl,gene,26790068,26790798,GRMZM2G097719,730
7,ensembl,gene,26874377,26877648,GRMZM2G390876,3271
7,ensembl,gene,26877173,26880096,GRMZM2G091031,2923
7,ensembl,gene,26980477,26983655,GRMZM2G147560,3178
7,ensembl,gene,27024401,27027914,GRMZM2G320703,3513
7,ensembl,gene,27043083,27048917,GRMZM2G035574,5834
7,ensembl,gene,27049458,27116588,GRMZM2G035767,67130
7,ensembl,gene,27136558,27137732,AC209710.4_FG002,1174
7,ensembl,gene,27240222,27242417,GRMZM2G328258,2195
7,ensembl,gene,27326607,27328595,GRMZM2G082830,1988
7,ensembl,gene,27355537,27356001,AC225564.3_FG003,464
7,ensembl,gene,27433675,27438325,GRMZM2G156568,4650
7,ensembl,gene,27672568,27673146,GRMZM2G162267,578
7,ensembl,gene,27685032,27687705,AC191534.3_FG003,2673
7,ensembl,gene,27695451,27697345,GRMZM2G302778,1894
7,ensembl,gene,27780128,27782335,GRMZM2G030809,2207
7,ensembl,gene,27814945,27815295,GRMZM2G352391,350
7,ensembl,gene,27820471,27822032,GRMZM2G053637,1561
7,ensembl,gene,27993816,27998554,GRMZM5G872216,4738
7,ensembl,gene,28020454,28028774,GRMZM2G317051,8320
7,ensembl,gene,28223358,28228273,GRMZM2G382240,4915
7,ensembl,gene,28230459,28232202,GRMZM2G083268,1743
7,ensembl,gene,28274287,28275165,GRMZM2G083285,878
7,ensembl,gene,28278050,28283085,GRMZM2G382273,5035
7,ensembl,gene,28331519,28335396,GRMZM2G038388,3877
7,ensembl,gene,28338218,28347081,GRMZM2G336134,8863
7,ensembl,gene,28368852,28373373,GRMZM2G045834,4521
7,ensembl,gene,28411298,28412443,GRMZM2G103617,1145
7,ensembl,gene,28588484,28589337,GRMZM5G849593,853
7,ensembl,gene,28599482,28602195,GRMZM2G060714,2713
7,ensembl,gene,28775368,28784390,GRMZM2G106141,9022
7,ensembl,gene,28804502,28805278,GRMZM2G053493,776
7,ensembl,gene,28828389,28830810,GRMZM2G374213,2421
7,ensembl,gene,29179393,29182283,GRMZM2G006325,2890
7,ensembl,gene,29183767,29184962,GRMZM2G006399,1195
7,ensembl,gene,29187839,29189361,GRMZM2G006424,1522
7,ensembl,gene,29264931,29267020,GRMZM2G171967,2089
7,ensembl,gene,29279259,29280880,GRMZM5G805697,1621
7,ensembl,gene,29406258,29409357,GRMZM2G037882,3099
7,ensembl,gene,29541012,29542841,GRMZM2G086502,1829
7,ensembl,gene,29551058,29552943,GRMZM2G326147,1885
7,ensembl,gene,29554301,29556602,GRMZM5G872934,2301
7,ensembl,gene,29574660,29574899,GRMZM2G326250,239
7,ensembl,gene,29598110,29599475,GRMZM2G455422,1365
7,ensembl,gene,29664379,29668708,GRMZM5G821968,4329
7,ensembl,gene,29918987,29920450,GRMZM2G344047,1463
7,ensembl,gene,29933113,29933835,GRMZM2G041288,722
7,ensembl,gene,30159374,30161560,GRMZM2G012508,2186
7,ensembl,gene,30182955,30183983,GRMZM2G012117,1028
7,ensembl,gene,30284708,30286122,GRMZM2G082794,1414
7,ensembl,gene,30331804,30332058,GRMZM2G704466,254
7,ensembl,gene,30379943,30380946,GRMZM2G704467,1003
7,ensembl,gene,30384412,30385415,GRMZM2G091448,1003
7,ensembl,gene,30435582,30440210,GRMZM2G092072,4628
7,ensembl,gene,30517199,30518948,GRMZM2G030823,1749
7,ensembl,gene,30671382,30693508,GRMZM5G863152,22126
7,ensembl,gene,30883693,30890694,GRMZM5G817964,7001
7,ensembl,gene,30966313,30966624,AC233926.1_FG002,311
7,ensembl,gene,31098655,31099325,GRMZM2G000221,670
7,ensembl,gene,31315917,31320943,GRMZM2G130651,5026
7,ensembl,gene,31321221,31322616,GRMZM2G130686,1395
7,ensembl,gene,31335633,31336634,GRMZM2G160265,1001
7,ensembl,gene,31458613,31459625,GRMZM2G080547,1012
7,ensembl,gene,31469833,31471855,GRMZM2G019626,2022
7,ensembl,gene,31523956,31527310,AC208109.2_FG004,3354
7,ensembl,gene,31530995,31533668,GRMZM2G438871,2673
7,ensembl,gene,31534238,31535223,GRMZM2G137980,985
7,ensembl,gene,31569271,31571569,GRMZM2G469175,2298
7,ensembl,gene,31742838,31745225,GRMZM2G427826,2387
7,ensembl,gene,31776444,31776722,GRMZM2G113917,278
7,ensembl,gene,31781282,31783764,GRMZM2G104231,2482
7,ensembl,gene,31785259,31790644,GRMZM2G104258,5385
7,ensembl,gene,31861426,31863258,GRMZM2G030769,1832
7,ensembl,gene,31921806,31924942,GRMZM2G099547,3136
7,ensembl,gene,31926294,31927153,GRMZM2G400596,859
7,ensembl,gene,32103896,32105382,GRMZM2G169991,1486
7,ensembl,gene,32105739,32114859,GRMZM2G169914,9120
7,ensembl,gene,32254829,32294878,GRMZM2G145063,40049
7,ensembl,gene,32458469,32460593,GRMZM2G401600,2124
7,ensembl,gene,32490442,32493054,GRMZM2G472146,2612
7,ensembl,gene,32496479,32548248,GRMZM2G394684,51769
7,ensembl,gene,32637146,32645624,GRMZM2G109743,8478
7,ensembl,gene,32745794,32746363,GRMZM2G109741,569
7,ensembl,gene,32747039,32748599,GRMZM2G109738,1560
7,ensembl,gene,33014432,33014905,GRMZM2G335407,473
7,ensembl,gene,33019759,33021560,GRMZM2G042692,1801
7,ensembl,gene,33064787,33066647,GRMZM2G076542,1860
7,ensembl,gene,33101506,33110503,GRMZM2G076484,8997
7,ensembl,gene,33110804,33114090,GRMZM2G076417,3286
7,ensembl,gene,33160886,33162300,GRMZM2G399877,1414
7,ensembl,gene,33184317,33184961,GRMZM2G128832,644
7,ensembl,gene,33239275,33249185,GRMZM5G885392,9910
7,ensembl,gene,33292240,33294466,GRMZM2G364697,2226
7,ensembl,gene,33388321,33389841,GRMZM2G002396,1520
7,ensembl,gene,33458511,33461906,GRMZM2G151651,3395
7,ensembl,gene,33532039,33536542,GRMZM2G162316,4503
7,ensembl,gene,33703890,33707579,GRMZM2G143253,3689
7,ensembl,gene,33926698,33928648,GRMZM2G096831,1950
7,ensembl,gene,34005337,34010484,GRMZM2G051771,5147
7,ensembl,gene,34014165,34016518,GRMZM2G051756,2353
7,ensembl,gene,34027303,34032122,GRMZM2G062453,4819
7,ensembl,gene,34183685,34198384,GRMZM2G092129,14699
7,ensembl,gene,34234963,34237347,GRMZM2G072729,2384
7,ensembl,gene,34383481,34384120,GRMZM2G178140,639
7,ensembl,gene,34482445,34483233,AC233933.1_FG001,788
7,ensembl,gene,34562709,34564593,GRMZM2G070451,1884
7,ensembl,gene,34647029,34649836,GRMZM2G109252,2807
7,ensembl,gene,34692343,34694046,GRMZM2G108894,1703
7,ensembl,gene,34885173,34892432,GRMZM2G008263,7259
7,ensembl,gene,34937541,34939375,GRMZM2G139639,1834
7,ensembl,gene,35019778,35024211,GRMZM2G032699,4433
7,ensembl,gene,35024337,35026659,AC214430.2_FG002,2322
7,ensembl,gene,35092487,35096184,GRMZM2G032944,3697
7,ensembl,gene,35113036,35113263,GRMZM5G891036,227
7,ensembl,gene,35294599,35295801,GRMZM5G896114,1202
7,ensembl,gene,35365501,35365825,GRMZM2G443091,324
7,ensembl,gene,35375733,35376041,GRMZM2G443109,308
7,ensembl,gene,35380947,35384543,GRMZM2G415790,3596
7,ensembl,gene,35512713,35522580,GRMZM2G320949,9867
7,ensembl,gene,35554569,35556423,GRMZM2G157379,1854
7,ensembl,gene,35622159,35625677,GRMZM2G141941,3518
7,ensembl,gene,36220800,36225694,GRMZM2G139712,4894
7,ensembl,gene,36229863,36230718,AC204070.3_FG004,855
7,ensembl,gene,36240512,36241944,GRMZM2G364851,1432
7,ensembl,gene,36519849,36520208,AC203753.4_FG007,359
7,ensembl,gene,36524134,36525010,GRMZM2G100828,876
7,ensembl,gene,36536053,36545453,AC203753.4_FG006,9400
7,ensembl,gene,36553270,36557348,GRMZM2G311969,4078
7,ensembl,gene,36623604,36623819,GRMZM5G806695,215
7,ensembl,gene,36738085,36739416,GRMZM2G154747,1331
7,ensembl,gene,36877285,36880016,GRMZM2G153683,2731
7,ensembl,gene,36957443,36961369,GRMZM2G106996,3926
7,ensembl,gene,37037007,37042784,GRMZM2G025231,5777
7,ensembl,gene,37266839,37270477,GRMZM2G177539,3638
7,ensembl,gene,37739239,37740147,GRMZM5G805008,908
7,ensembl,gene,37757147,37757788,GRMZM5G844051,641
7,ensembl,gene,37846683,37860443,GRMZM2G071877,13760
7,ensembl,gene,38037621,38039486,GRMZM2G016622,1865
7,ensembl,gene,38195214,38195909,GRMZM2G704490,695
7,ensembl,gene,38211398,38215792,GRMZM2G034442,4394
7,ensembl,gene,38217966,38231106,GRMZM2G034288,13140
7,ensembl,gene,38403810,38408276,GRMZM2G140394,4466
7,ensembl,gene,38552449,38554512,GRMZM2G068519,2063
7,ensembl,gene,38613505,38615496,AC213431.4_FG002,1991
7,ensembl,gene,38631475,38632989,GRMZM2G115957,1514
7,ensembl,gene,38637719,38640190,AC213431.4_FG005,2471
7,ensembl,gene,38661445,38663472,GRMZM5G815955,2027
7,ensembl,gene,38907938,38910587,GRMZM2G132489,2649
7,ensembl,gene,38948717,38951511,AC187082.3_FG003,2794
7,ensembl,gene,38976668,38978186,GRMZM2G176834,1518
7,ensembl,gene,39063968,39065687,GRMZM2G352959,1719
7,ensembl,gene,39139340,39140490,GRMZM2G143335,1150
7,ensembl,gene,39194694,39202752,GRMZM2G152732,8058
7,ensembl,gene,39234488,39240467,GRMZM2G471269,5979
7,ensembl,gene,39518700,39524889,GRMZM2G162409,6189
7,ensembl,gene,39580164,39581666,AC194457.3_FG001,1502
7,ensembl,gene,39645361,39656435,GRMZM2G427672,11074
7,ensembl,gene,39745937,39752588,GRMZM2G075715,6651
7,ensembl,gene,39888296,39889211,GRMZM5G896560,915
7,ensembl,gene,40127509,40134293,GRMZM2G063806,6784
7,ensembl,gene,40328885,40331026,GRMZM2G029249,2141
7,ensembl,gene,40341090,40346420,GRMZM2G133396,5330
7,ensembl,gene,40349389,40356320,GRMZM2G433551,6931
7,ensembl,gene,40391992,40394160,GRMZM2G022014,2168
7,ensembl,gene,40427296,40428471,GRMZM2G026389,1175
7,ensembl,gene,40582836,40586147,GRMZM2G146463,3311
7,ensembl,gene,40586375,40597615,GRMZM2G146331,11240
7,ensembl,gene,40624781,40625727,GRMZM2G447328,946
7,ensembl,gene,40631485,40633314,GRMZM2G148056,1829
7,ensembl,gene,40987771,40988633,AC186581.3_FG003,862
7,ensembl,gene,41027784,41029155,GRMZM2G095204,1371
7,ensembl,gene,41067901,41069524,GRMZM2G154178,1623
7,ensembl,gene,41183896,41191521,GRMZM2G173777,7625
7,ensembl,gene,41345351,41348507,GRMZM2G160351,3156
7,ensembl,gene,41435006,41438812,GRMZM2G014914,3806
7,ensembl,gene,41484256,41484872,GRMZM2G066726,616
7,ensembl,gene,41485031,41486232,AC198901.4_FG004,1201
7,ensembl,gene,41553959,41555454,GRMZM2G047368,1495
7,ensembl,gene,41746480,41810114,GRMZM2G069676,63634
7,ensembl,gene,41844599,41845129,AC208826.3_FG004,530
7,ensembl,gene,41928936,41929983,AC208826.3_FG003,1047
7,ensembl,gene,42211043,42244189,GRMZM2G173923,33146
7,ensembl,gene,42224610,42226319,GRMZM2G386350,1709
7,ensembl,gene,42313482,42316428,GRMZM2G044720,2946
7,ensembl,gene,42348437,42348633,GRMZM5G803276,196
7,ensembl,gene,42492618,42493749,GRMZM5G885473,1131
7,ensembl,gene,42607323,42607894,GRMZM2G381589,571
7,ensembl,gene,42749032,42752313,GRMZM2G177842,3281
7,ensembl,gene,42932917,42934119,GRMZM2G075056,1202
7,ensembl,gene,42941429,42943097,GRMZM2G075018,1668
7,ensembl,gene,42969487,42973052,GRMZM2G434445,3565
7,ensembl,gene,43135817,43149545,GRMZM2G058128,13728
7,ensembl,gene,43142861,43145188,AC214144.3_FG002,2327
7,ensembl,gene,43337611,43344599,GRMZM2G161587,6988
7,ensembl,gene,43427924,43430263,GRMZM2G366803,2339
7,ensembl,gene,43434881,43436613,GRMZM2G066107,1732
7,ensembl,gene,43514565,43515080,AC215907.3_FG003,515
7,ensembl,gene,43581144,43593699,GRMZM5G817551,12555
7,ensembl,gene,43720109,43721258,GRMZM2G113668,1149
7,ensembl,gene,43765745,43766420,GRMZM5G857327,675
7,ensembl,gene,44005901,44007204,GRMZM2G037135,1303
7,ensembl,gene,44044099,44048910,GRMZM2G095562,4811
7,ensembl,gene,44152868,44154649,GRMZM2G045645,1781
7,ensembl,gene,44191146,44194525,GRMZM2G396540,3379
7,ensembl,gene,44305496,44307950,GRMZM2G125165,2454
7,ensembl,gene,44377515,44381608,GRMZM2G125175,4093
7,ensembl,gene,44466392,44472662,GRMZM2G139941,6270
7,ensembl,gene,44588310,44588876,AC198025.3_FG001,566
7,ensembl,gene,44715086,44717031,GRMZM2G364252,1945
7,ensembl,gene,44739474,44740041,GRMZM5G859388,567
7,ensembl,gene,44743383,44743624,GRMZM5G852325,241
7,ensembl,gene,44743637,44744396,GRMZM2G364366,759
7,ensembl,gene,44749440,44750574,GRMZM5G841744,1134
7,ensembl,gene,44775992,44784265,GRMZM2G435661,8273
7,ensembl,gene,44818551,44831245,GRMZM2G177424,12694
7,ensembl,gene,44836457,44844816,GRMZM2G477336,8359
7,ensembl,gene,44845904,44847924,GRMZM2G177451,2020
7,ensembl,gene,44862233,44865067,GRMZM2G477366,2834
7,ensembl,gene,44868695,44874106,GRMZM2G177475,5411
7,ensembl,gene,45130626,45133387,GRMZM5G857404,2761
7,ensembl,gene,45162309,45167457,GRMZM2G077361,5148
7,ensembl,gene,45185880,45186810,GRMZM2G161938,930
7,ensembl,gene,45218156,45219029,GRMZM2G336680,873
7,ensembl,gene,45400081,45402022,GRMZM2G054803,1941
7,ensembl,gene,45402315,45403952,GRMZM2G055009,1637
7,ensembl,gene,45424827,45426106,GRMZM2G036063,1279
7,ensembl,gene,45552566,45558537,GRMZM2G086389,5971
7,ensembl,gene,45837101,45841133,GRMZM5G854930,4032
7,ensembl,gene,45901688,45902540,GRMZM2G446891,852
7,ensembl,gene,46056545,46058052,GRMZM2G105657,1507
7,ensembl,gene,46202950,46207497,GRMZM5G893913,4547
7,ensembl,gene,46316005,46320671,GRMZM5G803610,4666
7,ensembl,gene,46321717,46321944,GRMZM2G078424,227
7,ensembl,gene,46344371,46345015,GRMZM2G356439,644
7,ensembl,gene,46346966,46350753,GRMZM5G868168,3787
7,ensembl,gene,46355271,46356075,GRMZM2G055255,804
7,ensembl,gene,46493910,46497427,GRMZM2G011129,3517
7,ensembl,gene,46500050,46500673,GRMZM2G308441,623
7,ensembl,gene,46670127,46680085,GRMZM2G088870,9958
7,ensembl,gene,46729296,46729935,GRMZM2G026388,639
7,ensembl,gene,46799896,46812473,GRMZM5G808737,12577
7,ensembl,gene,46881988,46885089,GRMZM2G166091,3101
7,ensembl,gene,47368295,47369449,GRMZM2G160812,1154
7,ensembl,gene,47369490,47371751,GRMZM2G160816,2261
7,ensembl,gene,47411204,47423386,GRMZM2G462062,12182
7,ensembl,gene,47587590,47590525,GRMZM2G468147,2935
7,ensembl,gene,47607665,47608343,GRMZM2G046252,678
7,ensembl,gene,47609681,47614710,GRMZM2G046264,5029
7,ensembl,gene,47738518,47740886,GRMZM2G131836,2368
7,ensembl,gene,47940808,47953476,GRMZM2G026218,12668
7,ensembl,gene,48058317,48061507,GRMZM2G515595,3190
7,ensembl,gene,48062188,48067798,GRMZM2G054936,5610
7,ensembl,gene,48132716,48136402,GRMZM2G025210,3686
7,ensembl,gene,48318818,48335772,GRMZM2G002614,16954
7,ensembl,gene,48453562,48454865,GRMZM2G109299,1303
